Entity,Code,Year,2020s,2010s,2000s,1990s,1980s,1970s,1960s,1950s,1940s
Liberia,LBR,2,1.0157706,0.20887947,-0.10084744,-0.26644954,-0.056253813,-0.6100653,-0.39198247,-0.89311695,-0.9819027
Liberia,LBR,3,0.7968671,0.17013721,-0.100094035,-0.107219696,0.051585577,-0.34944955,-0.4647104,-0.8871473,-0.8039402
Liberia,LBR,4,0.8706299,0.20934105,-0.18066844,-0.090696335,0.19296208,-0.27548257,-0.55067885,-0.78025246,-0.80305064
Liberia,LBR,5,0.8459595,0.12799224,-0.13100204,-0.08072052,0.0693018,-0.23777485,-0.45552176,-0.8763897,-0.8693619
Liberia,LBR,6,0.65092885,0.15647201,-0.18749885,-0.041059874,0.030485343,-0.21165028,-0.5756006,-0.7887556,-0.6916496
Liberia,LBR,7,0.6155571,0.19211654,-0.080609895,-0.17831478,-0.11920433,-0.24537754,-0.52238923,-0.96562177,-0.8872221
Liberia,LBR,8,0.6345627,0.15890884,-0.10127964,-0.10530071,-0.027978897,-0.2924904,-0.58622646,-1.0183752,-0.9171398
Liberia,LBR,9,0.5695343,0.18635635,-0.09114113,-0.13677502,-0.039912414,-0.40108567,-0.78986895,-0.92686427,-0.9708096
Liberia,LBR,10,0.6613186,0.230896,-0.037183188,-0.24895057,0.037726976,-0.30969447,-0.7818497,-1.0058649,-0.8843632
Liberia,LBR,11,0.7222096,0.24481754,0.014582443,-0.34413338,-0.033539392,-0.4142418,-0.77292407,-0.9133047,-1.0196854
Liberia,LBR,12,0.8121799,0.17549324,0.1549572,-0.42994443,-0.49398288,-0.57443064,-0.4863817,-0.60969466,-0.6980318
Libya,LBY,1,0.84882516,0.28464165,0.01045351,-0.13989696,-1.0031887,-0.38140583,-1.2408477,-1.4379051,-2.0888467
Libya,LBY,2,0.19632196,0.74482393,-0.14286518,-0.6832062,-0.44324636,-0.17373514,-0.43235216,-0.77634877,-1.1854074
Libya,LBY,3,0.7584203,0.61579645,0.078994274,-0.9339527,-0.87197244,-0.7721101,-0.63412887,-1.405821,-2.2560558
Libya,LBY,4,1.0646584,0.5343107,0.11768208,-0.60485154,-0.39993876,-0.9901703,-0.6296347,-1.5241152,-2.1001737
Libya,LBY,5,0.68438303,0.51889265,-0.19914398,-0.44929314,-0.26380673,-0.56557596,-1.2942612,-1.1758999,-1.1758099
Libya,LBY,6,0.92963296,0.48446617,-0.56467116,0.04711895,-0.28689843,-0.5884155,-0.33074933,-0.8715013,-1.7477812
Libya,LBY,7,0.8464203,0.37030965,0.13093357,-0.5645968,-0.84089774,-1.1082504,-0.82526094,-1.161014,-1.771076
Libya,LBY,8,1.1974576,0.22818375,-0.044139672,-0.4253273,-1.02449,-1.671435,-1.2409656,-1.3957636,-2.0963826
Libya,LBY,9,0.6754162,-0.010744858,0.076488495,-0.2488432,-1.5873972,-1.6788263,-2.279617,-2.0104525,-2.9526026
Libya,LBY,10,0.26732063,0.14691201,-0.08257904,-0.11272011,-1.255336,-1.5319443,-2.01124,-1.8004024,-1.7366539
Libya,LBY,11,0.82225305,0.7170614,-0.12237167,-0.33083335,-0.8916664,-1.9080417,-1.1989577,-1.3776338,-1.7291214
Libya,LBY,12,1.1570408,0.082319066,0.2993843,-0.47092026,-0.8900868,-0.8173025,-1.0246003,-1.7950065,-2.4214845
Lithuania,LTU,1,2.4077396,-1.607022,0.30270258,1.1230285,-1.7535312,-2.1201358,-3.483181,-1.9895451,-4.9641404
Lithuania,LTU,2,2.1111155,-0.17949955,-0.24754937,0.5811717,-2.4102337,-1.3808976,-2.9366753,-2.7161841,-3.4927135
Lithuania,LTU,3,1.9770063,0.32852226,-0.17508379,-0.0143085,-1.6427819,-0.84221065,-2.8366132,-3.0482032,-3.2500236
Lithuania,LTU,4,-0.25392056,0.20165715,0.27144623,-0.33957624,-1.5459249,-2.1494565,-1.3530014,-1.8890747,-1.9727643
Lithuania,LTU,5,-0.6258135,0.9135197,-0.0904932,-0.693491,-0.0050663473,-0.55933416,-0.82236755,-1.3526895,-1.0765997
Lithuania,LTU,6,2.0860658,0.569564,-0.65222394,-0.29018125,-0.8820693,-0.35177192,0.0527441,-0.17206259,-0.67889535
Lithuania,LTU,7,0.48338738,0.3938841,0.20240459,-0.74125326,-1.3741302,-1.5038319,-1.323857,-0.7887875,-0.39156646
Lithuania,LTU,8,1.1402199,0.327816,-0.033101846,-0.47723714,-1.3324854,-1.1057777,-1.4040835,-0.8322071,-0.48431596
Lithuania,LTU,9,1.2650639,0.41669637,-0.052251626,-0.81782407,-0.7289311,-1.2392261,-0.28781995,-0.7631157,0.29296845
Lithuania,LTU,10,1.7471702,-0.061796807,0.2887435,-0.49774566,0.53113824,-1.2815694,0.52524126,-0.16025801,-0.7464919
Lithuania,LTU,11,1.0140512,1.1287168,0.32837352,-1.6330278,-1.1033936,-0.118406475,-0.6365401,-1.1396735,-1.5750111
Lithuania,LTU,12,0.40120173,0.91933,0.18852428,-1.2659732,-0.70853347,-0.57697314,-2.395805,-0.6931458,-1.4281938
Luxembourg,LUX,1,0.7539296,0.020639742,-0.14040299,-0.019200373,-1.3844861,-0.7056095,-1.1723527,-1.2036893,-3.3689969
Luxembourg,LUX,2,2.3135092,-0.43307486,0.4791998,0.025992561,-1.8235401,-0.44020241,-0.32106242,-1.442648,-1.6734947
Luxembourg,LUX,3,0.9465851,0.096852995,-0.18741956,0.20345242,-1.2501822,-1.2727659,-1.0301416,-0.8028997,-0.9292797
Luxembourg,LUX,4,-0.37794465,0.3154208,0.19955683,-0.9602159,-1.7136462,-2.1414897,-0.47747803,-1.3679516,-0.09309058
Luxembourg,LUX,5,0.0018110275,-0.20904036,0.55036867,-0.21755019,-1.2791045,-1.178469,-1.0633538,-0.8332465,-0.70820105
Luxembourg,LUX,6,1.3185791,0.43665487,0.4297436,-1.0482484,-1.5529665,-1.0516701,-0.92904264,-0.9796506,-1.0738808
Luxembourg,LUX,7,-0.04568138,0.4351222,-0.38353768,-0.15217248,-1.2166145,-1.4096606,-1.790559,-1.0450888,-0.8942788
Luxembourg,LUX,8,1.0415611,-0.08343639,-0.23451662,0.13629436,-1.229584,-1.1577498,-1.8325123,-1.5657685,-0.8316088
Luxembourg,LUX,9,1.4489968,0.13344927,0.044193745,-0.57501394,-0.19650955,-0.80689174,-0.16847429,-0.43021554,0.48625717
Luxembourg,LUX,10,1.427796,0.39022046,0.4088679,-0.75371027,-0.38504896,-1.0250273,0.112562135,-0.97776955,-0.24279122
Luxembourg,LUX,11,0.7197896,0.30880803,0.50149566,-0.98787725,-1.1396996,-0.8661479,-0.824536,-0.8464381,-1.2103009
Luxembourg,LUX,12,1.1636612,0.6687029,-0.40653816,-0.53553975,-0.22726393,-0.5042496,-2.0431905,-0.2461017,-1.4635075
Madagascar,MDG,1,0.41393152,0.10232029,-0.013642883,-0.16187,-0.25707036,-0.59072053,-1.0794977,-1.1699207,-1.0940654
Madagascar,MDG,2,0.37561417,0.09028073,0.009391594,-0.21417752,-0.28269595,-0.7615868,-0.96711195,-1.1693156,-1.2819624
Madagascar,MDG,3,0.0690724,0.10598545,0.007322693,-0.18562813,-0.40953025,-0.84394395,-1.2914139,-1.4175911,-1.5887692
Madagascar,MDG,4,0.31588325,0.30747357,-0.081962965,-0.24984264,-0.4468569,-0.78584325,-1.131191,-1.2295911,-1.339625
Madagascar,MDG,5,0.13754463,0.2230545,-0.026742553,-0.22144851,-0.57936555,-0.5292753,-1.2323084,-1.266782,-1.2722437
Madagascar,MDG,6,0.21054573,0.37864095,-0.08988285,-0.29558963,-0.4056223,-0.52857554,-0.87844104,-0.9742228,-0.96570987
Madagascar,MDG,7,0.42079583,0.22989273,0.046831895,-0.35621947,-0.14180298,-0.19948272,-0.46589813,-0.7528225,-0.6616629
Madagascar,MDG,8,0.6094109,0.33273372,0.015463447,-0.3880461,-0.44170552,-0.4532751,-0.66298354,-0.77974355,-0.6455103
Madagascar,MDG,9,0.5853478,0.24747428,0.017988395,-0.3457945,-0.6029032,-0.5304081,-0.7834738,-0.7880112,-0.5237421
Madagascar,MDG,10,0.6307232,0.3938343,0.005431938,-0.47464925,-0.8055712,-0.68776643,-0.5698328,-0.5391275,-0.3576027
Madagascar,MDG,11,0.69781953,0.26520157,-0.06517925,-0.31809634,-0.81138116,-1.0002308,-1.0239401,-0.759416,-0.6995506
Madagascar,MDG,12,0.7366257,0.33701363,0.023962403,-0.43213043,-0.60720956,-0.9997379,-1.3702818,-1.1760604,-1.1011226
Malawi,MWI,1,0.03131199,0.15438938,-0.17450733,-0.024135208,-0.29732704,-0.64681625,-0.70248395,-0.9449123,-0.88865316
Malawi,MWI,2,0.3832372,0.1667633,-0.15332851,-0.06188812,-0.3136118,-0.5331667,-0.8259857,-1.0290864,-0.987463
Malawi,MWI,3,0.07335186,0.20618324,-0.22003117,0.006537819,-0.17186661,-0.5813734,-1.0358517,-0.9923151,-0.9960106
Malawi,MWI,4,0.3142349,0.15658359,-0.20278016,-0.00016784668,-0.073413655,-0.46412888,-0.6215099,-0.538571,-0.8042908
Malawi,MWI,5,-0.030741502,0.20208645,-0.36760655,0.15789242,-0.35398158,-0.49394742,-0.8110361,-0.69042337,-0.90209407
Malawi,MWI,6,0.16277047,0.18930626,-0.2149376,0.0910265,-0.4504404,-0.7863337,-0.2311922,-0.9035975,-0.6205565
Malawi,MWI,7,0.31794968,0.29133338,-0.21828881,0.008038903,-0.10949955,-0.5241991,-0.2858158,-0.42085743,-0.25656778
Malawi,MWI,8,0.418449,0.27666205,-0.15040855,-0.24302216,-0.49740085,-0.5663878,-0.54328996,-0.6546602,-0.3103718
Malawi,MWI,9,0.24930191,0.31248778,-0.21549873,-0.23941879,-0.33966714,-0.4229456,-0.8610981,-0.47068062,-0.1562128
Malawi,MWI,10,0.4470585,0.38776055,-0.12099762,-0.32223493,-0.8938503,-0.5453352,-0.3057522,0.002488327,0.41719684
Malawi,MWI,11,0.76937026,0.26020527,-0.35777816,-0.06746044,-0.9792427,-1.1037649,-1.2426418,-0.5926374,-0.3012127
Malawi,MWI,12,1.2047046,0.2263031,-0.2872753,0.09821663,-0.6289259,-0.9564924,-0.9258137,-1.0544016,-0.5844305
Malaysia,MYS,1,0.45066038,0.20227394,-0.099020764,-0.26513824,-0.53134745,-0.9267826,-1.1403776,-1.0489886,-1.6677206
Malaysia,MYS,2,0.41768456,0.23259887,-0.08200111,-0.21524811,-0.44012585,-0.8349844,-1.0967697,-1.0090278,-1.5797497
Malaysia,MYS,3,0.409523,0.26892567,-0.17872334,-0.19833222,-0.47103843,-0.8153776,-1.0773522,-1.0056198,-1.5982462
Malaysia,MYS,4,0.46090811,0.25442562,-0.15637207,-0.17261104,-0.43710595,-0.80375385,-1.00063,-1.1306779,-1.6776478
Malaysia,MYS,5,0.6372185,0.2524683,-0.070030406,-0.28502122,-0.5376743,-0.8459452,-0.9418232,-1.1065267,-1.6049116
Malaysia,MYS,6,0.21992913,0.32663098,-0.14573288,-0.18730125,-0.38645554,-0.81520116,-0.98231906,-0.99449694,-1.2454628
Malaysia,MYS,7,0.5018295,0.2545597,-0.020569991,-0.28561974,-0.5604456,-0.7497589,-0.94018537,-1.1387138,-1.2720623
Malaysia,MYS,8,0.33114204,0.21117821,0.036968995,-0.3057024,-0.46813622,-0.7348337,-0.97150725,-1.1291498,-1.365579
Malaysia,MYS,9,0.3451088,0.23414937,-0.03225441,-0.2730423,-0.5537302,-0.79083765,-0.92081755,-1.0951071,-1.5705509
Malaysia,MYS,10,0.63806117,0.2888628,-0.017166138,-0.33924294,-0.43930015,-0.6308958,-0.96973,-1.0572973,-1.5802809
Malaysia,MYS,11,0.44926566,0.30571157,-0.022382926,-0.33909035,-0.47671145,-0.83978826,-1.0117874,-1.0632417,-1.6342808
Malaysia,MYS,12,0.48962823,0.30826378,0.008712197,-0.39011496,-0.6337389,-0.8584722,-1.0519018,-1.1240604,-1.635164
Mali,MLI,1,1.193272,0.27106935,-0.0832592,-0.2830723,-0.67234266,-0.057232283,-0.6903545,-0.9767189,-1.47442
Mali,MLI,2,0.96411514,0.05732441,0.079665564,-0.2900173,-0.36471272,-1.0099694,-0.043932725,-1.4056963,-1.7958457
Mali,MLI,3,1.2089323,0.4239107,0.3835823,-0.8459059,-0.5054579,-1.2278105,-1.0882204,-1.53647,-1.8156044
Mali,MLI,4,0.6503006,0.4005619,0.0031406402,-0.5326916,-0.4511532,-1.5917765,-2.0270283,-2.017679,-1.8520787
Mali,MLI,5,0.81815946,0.5340576,-0.0095912935,-0.6217308,-0.40227127,-1.4204776,-1.2023811,-1.8336022,-1.6473185
Mali,MLI,6,0.6171799,0.322575,-0.18400688,-0.21590729,-0.50138396,-0.9773785,-1.284064,-1.7036257,-1.4029032
Mali,MLI,7,0.55556715,0.25680962,-0.09903698,-0.23630314,-0.4632639,-0.9149033,-1.1209701,-1.5318758,-1.7743651
Mali,MLI,8,0.47805557,0.020677948,0.17055854,-0.16373864,-0.13253383,-0.5353073,-1.1010742,-2.0831332,-1.6788543
Mali,MLI,9,0.32951012,0.23720627,0.114284135,-0.36094227,-0.39394188,-1.0380027,-1.2465255,-1.7793543,-1.8097227
Mali,MLI,10,0.5540848,0.40931454,0.051060297,-0.45154363,-0.7400206,-1.0548235,-1.1350889,-1.6441408,-1.5200226
Mali,MLI,11,0.50929105,0.614291,-0.018574715,-0.53335345,-0.43885118,-1.282844,-0.7866291,-0.9613981,-1.3854628
Mali,MLI,12,1.2701699,-0.18187848,0.36201936,-0.3662119,-1.3831713,-0.92180216,-1.4314649,-1.761508,-1.780873
Mauritania,MRT,1,1.3062061,0.38533193,-0.34792766,-0.21523552,-0.51240444,-0.055718422,-0.6895056,-1.265854,-1.8269497
Mauritania,MRT,2,1.3106664,-0.38849506,0.105797194,0.124751665,-0.10560379,-0.7637461,0.10000038,-1.6670008,-1.7803991
Mauritania,MRT,3,0.4383472,0.303965,0.648423,-0.6961851,-0.2612791,-1.4483465,-0.773485,-1.328536,-1.412618
Mauritania,MRT,4,0.668969,0.5414692,-0.08571949,-0.63863146,-0.37765732,-1.7074785,-2.030518,-1.8303076,-1.2469485
Mauritania,MRT,5,0.92209244,0.61750734,-0.3594057,-0.49553242,-0.5945862,-1.788421,-0.88880235,-1.5386183,-1.2821152
Mauritania,MRT,6,0.59977645,0.10784378,-0.06272964,-0.21012573,-0.50458395,-1.2893528,-1.450269,-1.2418015,-1.0306456
Mauritania,MRT,7,0.69976884,0.3318344,-0.08267136,-0.34873047,-0.3535816,-0.9744892,-0.7987591,-1.1242478,-1.278771
Mauritania,MRT,8,0.4014,0.14931564,-0.037046432,-0.14770737,-0.2603241,-0.49242097,-0.9809984,-1.5904329,-1.454373
Mauritania,MRT,9,0.5125061,0.3242773,0.16856746,-0.49150658,-0.15513821,-0.9426352,-1.3154078,-1.7124398,-1.4569222
Mauritania,MRT,10,0.9203621,0.66759837,0.06754036,-0.7068281,-0.50836146,-0.9341608,-1.4578049,-1.774585,-1.4420769
Mauritania,MRT,11,1.1806972,0.23799515,0.026256561,-0.3878111,-0.13928032,-0.71275616,-0.68465745,-0.80826914,-1.2592436
Mauritania,MRT,12,1.3695046,-0.04840088,0.3902603,-0.49848995,-0.9984096,-1.0570676,-1.8248678,-2.2743587,-2.2695937
Mauritius,MUS,1,0.08709367,0.17335396,0.048042297,-0.2905222,-0.20892677,-0.1737339,-0.5469376,-0.30574036,-0.43545285
Mauritius,MUS,2,0.08722496,0.24110737,-0.011157799,-0.30064982,-0.31282997,-0.34771138,-0.43847066,-0.3913765,-0.55937445
Mauritius,MUS,3,0.30721283,0.33385238,-0.0023752213,-0.3902565,-0.085732654,-0.23147678,-0.46723443,-0.34538403,-0.46746653
Mauritius,MUS,4,0.17941551,0.32468948,0.049557306,-0.36430264,-0.22946396,-0.23004818,-0.40420038,-0.6529318,-0.5998621
Mauritius,MUS,5,0.21096306,0.28487548,0.09629841,-0.4099056,-0.26272678,-0.062498473,-0.56360114,-0.64853895,-0.6076422
Mauritius,MUS,6,0.06253357,0.48405266,-0.12815627,-0.34341756,-0.2487196,-0.17736721,-0.51006013,-0.64178944,-0.57072103
Mauritius,MUS,7,0.18141747,0.4297537,0.007797432,-0.49638215,-0.17202835,0.09646797,-0.37854785,-0.794212,-0.48200417
Mauritius,MUS,8,0.18272324,0.43614388,0.022769928,-0.48406297,-0.2912138,-0.12707385,-0.585878,-0.77916604,-0.37211666
Mauritius,MUS,9,0.2678154,0.3356964,0.12717934,-0.46930963,-0.2993765,-0.07541466,-0.457506,-0.719693,-0.5320541
Mauritius,MUS,10,0.4113083,0.54019296,-0.061584283,-0.5381357,-0.25977954,-0.053023912,-0.45570642,-0.5481119,-0.34066755
Mauritius,MUS,11,0.24163742,0.45573157,0.06522541,-0.46390265,-0.26953125,0.0614172,-0.35926,-0.13214703,-0.20537548
Mauritius,MUS,12,0.10554619,0.3801338,0.16790923,-0.53020763,-0.29341203,-0.12475395,-0.42165202,-0.2517639,-0.26689395
Mediterranean Region (NIAID),,1,1.03046,0.17510596,-0.12981224,-0.12849608,-0.41982135,-0.22327814,-0.4481759,-0.55532444,-1.0434592
Mediterranean Region (NIAID),,2,0.9690444,0.36614951,-0.17417403,-0.22513914,-0.5432789,0.12984781,-0.12519732,-0.29646596,-0.46320707
Mediterranean Region (NIAID),,3,0.5959768,0.3367775,0.05911579,-0.4181533,-0.6904992,-0.32849684,-0.28902322,-0.5830121,-0.8270273
Mediterranean Region (NIAID),,4,0.45645198,0.4539463,-0.0024718284,-0.46808156,-0.39720535,-0.46275854,-0.09945631,-0.39891547,-0.4020049
Mediterranean Region (NIAID),,5,0.3970047,0.28079206,0.12937374,-0.50188047,-0.8063551,-0.7184847,-0.28695354,-0.6329134,-0.46901304
Mediterranean Region (NIAID),,6,0.68071973,0.40889186,0.059649277,-0.52955663,-0.95336187,-0.8474678,-0.56209373,-0.5878849,-0.61010534
Mediterranean Region (NIAID),,7,1.1365318,0.4337326,0.13171902,-0.64666975,-0.8047596,-0.9626387,-0.48431492,-0.54321516,-0.641716
Mediterranean Region (NIAID),,8,0.9729687,0.3707367,-0.0770401,-0.43455333,-0.90136164,-1.1752403,-0.6872505,-0.60583365,-0.611685
Mediterranean Region (NIAID),,9,0.99631995,0.4646925,-0.1793209,-0.44237995,-0.4302799,-0.8576258,-0.5590132,-0.32814008,-0.40924874
Mediterranean Region (NIAID),,10,0.82884216,0.22324696,0.022272682,-0.3190233,-0.5991901,-1.2207155,-0.44047356,-0.88851774,-0.6193636
Mediterranean Region (NIAID),,11,1.0750275,0.50232506,-0.020842934,-0.50870067,-0.76506966,-0.9126345,0.19798565,-0.73034286,-0.39476174
Mediterranean Region (NIAID),,12,1.240879,0.362302,-0.11739902,-0.40909404,-0.35108978,-0.45540342,-0.12052822,-0.25917092,-1.028196
Mexico,MEX,1,0.39479938,-0.097859286,0.122136496,-0.08037023,-0.78038377,-0.68608123,-1.1503047,-0.28668863,-1.7864355
Mexico,MEX,2,0.28686652,0.20431204,-0.08831911,-0.22939758,-0.80684054,-1.1971023,-1.6389987,-0.7352605,-1.531947
Mexico,MEX,3,0.64487046,0.27237225,-0.0812582,-0.3722725,-0.867939,-0.59797037,-1.3991578,-0.9022385,-1.6207006
Mexico,MEX,4,0.6888977,0.28782788,0.119787596,-0.5604267,-0.7697395,-0.9732712,-0.66750336,-0.8481539,-1.5854183
Mexico,MEX,5,0.75318223,0.06351738,0.089455985,-0.23871823,-0.7628797,-1.2190145,-0.92586195,-1.104675,-1.5436976
Mexico,MEX,6,0.66932946,0.33798677,-0.19526558,-0.1419485,-0.7334978,-1.2807709,-1.1318913,-0.9297619,-1.4842148
Mexico,MEX,7,0.65260124,0.11460457,0.03169937,-0.34916574,-0.7293097,-1.1349232,-0.7800005,-0.9190359,-1.0279284
Mexico,MEX,8,0.62277377,0.37578678,-0.15291843,-0.45393258,-0.81555784,-1.3083475,-0.9608393,-0.81024706,-1.2190765
Mexico,MEX,9,0.698843,0.24343738,0.021813964,-0.38584653,-0.59294474,-1.0287046,-1.0167497,-0.59102213,-1.410615
Mexico,MEX,10,0.61851233,0.31122226,-0.09375553,-0.3846054,-0.85882795,-1.0471281,-1.0745573,-0.97801554,-1.6746613
Mexico,MEX,11,0.7429474,0.17785434,-0.1863657,-0.1268837,-0.45680198,-0.81439674,-0.5953579,-0.9747391,-1.3624098
Mexico,MEX,12,0.9540415,0.33491164,-0.253592,-0.06067133,-0.34883243,-0.30117473,-0.8432878,-0.48352128,-0.72525275
Moldova,MDA,1,2.8805883,-0.5865966,0.23001008,0.27856818,-1.1326555,-1.2025945,-2.9162931,-1.6123028,-3.8309078
Moldova,MDA,2,2.3065486,-0.20154598,0.113179326,0.058218688,-2.433589,-0.92172813,-2.0785372,-2.485047,-1.8701289
Moldova,MDA,3,1.4899265,0.6116537,0.17964849,-0.71027577,-2.2479024,-1.0376952,-2.781066,-3.118383,-2.359011
Moldova,MDA,4,-0.26150894,0.8208686,-0.083082005,-0.80103874,-1.3373164,-0.7903711,-1.0388685,-1.7931473,-1.5385923
Moldova,MDA,5,-0.962632,0.7978819,0.2693901,-0.8832569,-0.7056161,-1.1562142,-0.9410472,-1.2205002,-0.9301367
Moldova,MDA,6,0.8628071,0.8835474,-0.43157655,-0.70309985,-1.6772635,-1.5421388,-1.050091,-0.94220674,-0.4767
Moldova,MDA,7,1.293259,0.46711883,0.17674541,-0.87190247,-2.0387826,-2.1913729,-1.7311919,-0.5338661,-0.6927807
Moldova,MDA,8,1.511187,0.978192,-0.1380579,-1.1005303,-1.9472383,-2.4412181,-1.6884222,-0.9255501,-0.3147804
Moldova,MDA,9,1.4408938,1.0986673,-0.48363838,-1.0785968,-0.38745707,-1.2290264,-0.6083466,-0.62667733,0.46332598
Moldova,MDA,10,1.7670615,-0.263117,0.26199588,-0.3854701,-0.36736947,-1.5160557,0.33495387,-1.2160386,-1.1812906
Moldova,MDA,11,0.6536634,1.0861508,0.58004045,-1.4161518,-2.1750188,-0.38556126,0.8322034,-1.8057522,-1.0591469
Moldova,MDA,12,2.2115448,0.8681065,-0.11725442,-0.91800755,0.08334111,0.5318336,-0.7004943,0.08147461,-1.4164355
Mongolia,MNG,1,1.5101156,-0.6426616,-0.020886326,0.35049477,0.16067962,0.17816582,-0.6894289,0.12516193,0.7691597
Mongolia,MNG,2,0.4752275,-1.318279,-0.03927183,1.2351772,-1.9805822,-1.4065698,-1.7833935,-1.5221107,-0.53747785
Mongolia,MNG,3,1.8536577,0.5154743,0.112157896,-0.516072,-2.0970502,-2.1787286,-0.21118414,-0.9122063,0.13583255
Mongolia,MNG,4,0.36615282,0.40504274,0.027661586,-1.0054556,-1.316585,-1.6556904,-1.7954222,-2.1966567,-0.23203683
Mongolia,MNG,5,0.61352843,-0.10786457,0.253442,-0.23802337,-0.26479626,-1.3068026,-0.6342128,-1.258725,-1.2051184
Mongolia,MNG,6,0.53944856,0.35962313,0.57169247,-1.1713958,-1.2867124,-0.97670096,-0.99237996,-0.76747113,-0.46082753
Mongolia,MNG,7,0.26908073,0.2755638,0.53189355,-0.97646844,-1.4581645,-1.7627614,-1.6132162,-1.0731399,0.36148816
Mongolia,MNG,8,0.021812057,0.28418332,0.40980712,-0.8094717,-1.2750528,-1.0802306,-1.3529327,-0.7751029,-0.1130415
Mongolia,MNG,9,0.94756925,0.16464595,0.6382578,-0.9367043,-0.8490796,-1.0167884,-1.1471838,-0.7474387,-0.40675813
Mongolia,MNG,10,0.57963526,0.32794362,-0.11122644,0.268042,-0.66161853,-0.72070944,-0.79606426,-0.3464527,0.2222369
Mongolia,MNG,11,1.0069654,-0.107597396,-0.32244474,0.40485305,-0.8273966,-0.52545965,-1.042266,-1.0999429,-0.6169988
Mongolia,MNG,12,-0.6065756,0.050188445,-0.61633,1.0648322,0.22951126,-0.42303562,-0.91768664,0.11192989,-0.3440013
Montenegro,MNE,1,1.3681647,0.04169177,-0.3005033,0.14598891,-0.8606094,0.26188463,-2.0973108,-1.0693003,-3.296878
Montenegro,MNE,2,1.7185158,0.9822138,-0.47486687,-0.49762544,-1.1367533,0.25674716,-1.076237,-1.1703446,-2.0447333
Montenegro,MNE,3,0.90233797,0.96246016,-0.03043146,-0.80768585,-0.81125146,-0.41360313,-1.3409275,-1.4851894,-2.6347275
Montenegro,MNE,4,-0.15523767,1.1237186,0.28065315,-1.5615299,-0.7028668,-1.2885568,-0.6249094,-1.0951059,-1.2496037
Montenegro,MNE,5,0.46938974,-0.15825386,0.7011806,-0.6175311,-0.6913105,-0.89999545,-0.790287,-0.93038404,-0.76298463
Montenegro,MNE,6,1.1748459,0.5867645,-0.0048817634,-0.63443834,-1.6646092,-1.3983419,-1.5862731,-0.7971195,-1.5481068
Montenegro,MNE,7,1.8484299,0.576729,0.036561776,-0.72184867,-0.98233396,-1.7904336,-1.823992,-0.45862293,-1.2854967
Montenegro,MNE,8,0.99615824,0.8319727,-0.30702916,-0.735,-1.3759632,-2.327804,-1.7824017,-0.83853024,-1.1276009
Montenegro,MNE,9,1.1861126,0.8322175,-0.7664564,-0.4497513,0.33265686,-1.1336814,-0.2802437,-0.0028093338,0.1956666
Montenegro,MNE,10,0.99790746,0.32745332,0.05898104,-0.29810652,-0.23722076,-1.6788791,-0.025583649,-1.2350603,-1.1085365
Montenegro,MNE,11,0.64467937,1.1761439,-0.4265358,-0.7167345,-1.8526322,-1.3185345,0.43916908,-1.1005746,-1.4368564
Montenegro,MNE,12,2.0752826,0.21017437,-0.033262707,-0.6762894,-0.5841317,-0.33490112,-0.77391917,0.30200848,-2.8888104
Morocco,MAR,1,1.0652399,0.44805995,-0.23361345,-0.3585249,-0.51621544,-0.22474404,-0.53955096,-1.6156843,-1.5682654
Morocco,MAR,2,1.5835027,-0.2101101,0.19136754,-0.09946652,-0.13927165,-0.46738902,-0.3823968,-1.6468166,-1.255323
Morocco,MAR,3,0.5325133,-0.09406986,0.62618953,-0.45385027,-0.20307198,-1.936662,-0.8137816,-1.4382908,-1.1874211
Morocco,MAR,4,1.2763627,0.64116067,-0.10972385,-0.7805317,-0.82596874,-2.2295713,-1.6898003,-1.9715077,-0.68047667
Morocco,MAR,5,1.3330628,0.6370428,-0.24437389,-0.61263335,-1.5870955,-2.3221467,-0.73820096,-1.4323711,-1.4378389
Morocco,MAR,6,0.48488504,0.17951909,0.65321904,-0.91547984,-1.0700104,-2.6111062,-1.8310497,-1.3723284,-1.0367254
Morocco,MAR,7,1.5695827,0.20921345,0.21071891,-0.6155201,-0.86110723,-1.5785875,-0.9940313,-1.1924356,-1.058964
Morocco,MAR,8,1.202198,0.60385627,-0.16576385,-0.51618654,-0.71627504,-1.406868,-0.88854104,-1.1889929,-0.8395063
Morocco,MAR,9,0.88585055,0.40301132,-0.09031506,-0.41965216,0.5188589,-0.9278757,-0.925128,-0.76222646,-0.92825526
Morocco,MAR,10,1.2945114,0.694595,0.146558,-0.8872341,-0.410532,-1.6142288,-1.2608902,-1.7936138,-1.6366049
Morocco,MAR,11,1.589401,0.12492714,-0.1909792,-0.07138405,-0.021374797,-1.0396408,-1.1739137,-1.1998563,-0.79238766
Morocco,MAR,12,1.3094876,0.2324976,-0.10465002,-0.27420798,-0.5471591,-1.2061281,-1.765143,-1.8550488,-1.8402408
Mozambique,MOZ,1,0.35589156,0.038721465,0.008434487,-0.12688485,-0.19082431,-0.49534073,-0.5702276,-0.97280234,-0.8100828
Mozambique,MOZ,2,0.5333449,0.13656922,0.00006370545,-0.2443903,-0.3762892,-0.68090135,-0.7222555,-0.96491086,-1.0678447
Mozambique,MOZ,3,0.14404137,0.26291656,-0.16040173,-0.13343067,-0.1776764,-0.6422405,-0.9517151,-0.86350936,-1.1074263
